Education,Income,Kidhome,Teenhome,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Spent,Living_With,Children,Family_Size,Is_Parent,Age_Group,Total_Online_Purchases,Total_Store_Purchases
Graduate,61559.0,0,1,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,60,530,Alone,1,2,1,"(50, 60]",6,10
Postgraduate,33629.0,1,1,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,62,152,Partner,2,4,1,"(60, 70]",4,4
Postgraduate,68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,34,1598,Partner,0,2,0,"(30, 40]",13,10
Graduate,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,62,114,Alone,1,2,1,"(60, 70]",4,2
Undergraduate,8940.0,1,0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,39,101,Alone,1,2,1,"(30, 40]",4,3
Graduate,26228.0,1,0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,52,25,Partner,1,3,1,"(50, 60]",1,2
Undergraduate,77297.0,0,0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,68,789,Alone,0,1,0,"(60, 70]",12,9
Graduate,40211.0,1,1,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,44,87,Partner,2,4,1,"(40, 50]",3,2
Postgraduate,33438.0,1,1,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,67,90,Alone,2,3,1,"(60, 70]",3,4
Postgraduate,75032.0,0,1,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,66,1215,Partner,1,3,1,"(60, 70]",9,9
Postgraduate,61284.0,0,0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,70,811,Alone,0,1,0,"(60, 70]",13,8
Graduate,22518.0,1,0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,39,61,Partner,1,3,1,"(30, 40]",3,2
Postgraduate,54730.0,0,1,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,50,405,Partner,1,3,1,"(40, 50]",5,8
Postgraduate,38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,70,72,Partner,2,4,1,"(60, 70]",3,3
Graduate,44421.0,1,1,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,54,189,Alone,2,3,1,"(50, 60]",5,4
Postgraduate,38197.0,1,0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,39,40,Partner,1,3,1,"(30, 40]",1,3
Graduate,41986.0,0,1,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,47,63,Alone,1,2,1,"(40, 50]",3,4
Graduate,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,42,52,Partner,1,3,1,"(40, 50]",2,3
Postgraduate,37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,49,39,Partner,1,3,1,"(40, 50]",1,3
Graduate,64722.0,1,0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,54,805,Partner,1,3,1,"(50, 60]",10,11
Postgraduate,55249.0,0,1,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,69,130,Partner,1,3,1,"(60, 70]",3,4
Graduate,84906.0,0,0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,53,1631,Partner,0,2,0,"(50, 60]",11,12
Graduate,28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,36,34,Partner,1,3,1,"(30, 40]",1,3
Graduate,44213.0,1,1,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,73,152,Alone,2,3,1,"(70, 80]",3,5
Undergraduate,25707.0,1,0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,41,21,Alone,1,2,1,"(40, 50]",1,3
Postgraduate,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,58,71,Partner,3,5,1,"(50, 60]",2,3
Graduate,76624.0,0,1,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,63,899,Alone,1,2,1,"(60, 70]",15,7
Postgraduate,66000.0,0,0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,78,711,Partner,0,2,0,"(70, 80]",4,5
Postgraduate,27683.0,1,0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,47,351,Partner,1,3,1,"(40, 50]",8,4
Graduate,1730.0,0,0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,54,8,Alone,0,1,0,"(50, 60]",0,0
Undergraduate,7500.0,1,0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,33,119,Alone,1,2,1,"(30, 40]",5,2
Graduate,40521.0,1,1,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,57,21,Partner,2,4,1,"(50, 60]",1,2
Postgraduate,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,52,10,Partner,1,3,1,"(50, 60]",1,2
Graduate,65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,50,973,Partner,1,3,1,"(40, 50]",11,13
Postgraduate,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,60,1536,Partner,0,2,0,"(50, 60]",6,6
Graduate,67433.0,0,2,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,73,992,Partner,2,4,1,"(70, 80]",11,13
Postgraduate,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,58,1529,Partner,1,3,1,"(50, 60]",21,11
Graduate,74716.0,0,1,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,53,860,Partner,1,3,1,"(50, 60]",10,5
Graduate,68118.0,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,62,928,Alone,1,2,1,"(60, 70]",17,4
Postgraduate,55158.0,1,1,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,55,418,Partner,2,4,1,"(50, 60]",9,5
Undergraduate,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,70,587,Partner,1,3,1,"(60, 70]",11,3
Graduate,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,50,641,Partner,1,3,1,"(40, 50]",6,11
Graduate,39356.0,1,1,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,49,23,Partner,2,4,1,"(40, 50]",1,2
Graduate,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,56,2279,Partner,0,2,0,"(50, 60]",11,11
Postgraduate,35860.0,1,1,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,52,49,Alone,2,3,1,"(50, 60]",2,2
Postgraduate,90687.0,0,0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,42,1779,Alone,0,1,0,"(40, 50]",8,8
Postgraduate,73450.0,0,0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,43,1804,Partner,0,2,0,"(40, 50]",15,11
Graduate,31454.0,1,1,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,65,48,Partner,2,4,1,"(60, 70]",2,3
Graduate,47139.0,1,1,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,73,83,Alone,2,3,1,"(70, 80]",3,2
Graduate,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,50,1862,Alone,0,1,0,"(40, 50]",11,6
Postgraduate,53378.0,1,1,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,62,793,Partner,2,4,1,"(60, 70]",13,6
Graduate,19656.0,1,0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,55,84,Partner,1,3,1,"(50, 60]",3,3
Postgraduate,45579.0,0,1,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,77,183,Partner,1,3,1,"(70, 80]",5,4
Undergraduate,85485.0,0,0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,67,1383,Alone,0,1,0,"(60, 70]",12,6
Graduate,55956.0,0,0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,81,999,Partner,0,2,0,"(80, 90]",10,4
Postgraduate,64191.0,0,1,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,62,825,Alone,1,2,1,"(60, 70]",8,13
Graduate,38808.0,1,0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,53,246,Alone,1,2,1,"(50, 60]",6,4
Postgraduate,57183.0,1,1,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,59,610,Partner,2,4,1,"(50, 60]",10,7
Postgraduate,23748.0,1,0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,57,76,Alone,1,2,1,"(50, 60]",3,3
Graduate,66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,54,1286,Partner,1,3,1,"(50, 60]",7,11
Postgraduate,37368.0,1,0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,50,30,Partner,1,3,1,"(40, 50]",1,2
Graduate,40800.0,1,2,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,61,99,Partner,3,5,1,"(60, 70]",3,3
Graduate,71847.0,0,0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,47,1192,Alone,0,1,0,"(40, 50]",13,9
Graduate,46149.0,0,1,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,50,362,Partner,1,3,1,"(40, 50]",6,7
Graduate,78687.0,0,0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,42,2130,Partner,0,2,0,"(40, 50]",10,8
Undergraduate,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,54,1229,Alone,0,1,0,"(50, 60]",16,10
Postgraduate,37633.0,1,1,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,68,38,Partner,2,4,1,"(60, 70]",1,3
Postgraduate,39767.0,0,0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,74,485,Partner,0,2,0,"(70, 80]",8,7
Undergraduate,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,74,434,Partner,0,2,0,"(70, 80]",6,5
Graduate,33986.0,1,0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,55,44,Alone,1,2,1,"(50, 60]",1,3
Postgraduate,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,53,496,Partner,1,3,1,"(50, 60]",11,5
Undergraduate,46831.0,1,1,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,56,78,Partner,2,4,1,"(50, 60]",3,2
Postgraduate,83151.0,0,0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,53,2346,Partner,0,2,0,"(50, 60]",12,10
Graduate,52531.0,0,0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,54,794,Partner,0,2,0,"(50, 60]",9,10
Graduate,15759.0,0,0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,69,17,Partner,0,2,0,"(60, 70]",1,2
Graduate,22804.0,1,0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,26,Alone,1,2,1,"(50, 60]",2,2
Undergraduate,43050.0,1,0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,52,76,Partner,1,3,1,"(50, 60]",2,4
Postgraduate,42997.0,1,1,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,48,15,Alone,2,3,1,"(40, 50]",1,2
Postgraduate,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,62,62,Alone,2,3,1,"(60, 70]",1,4
Postgraduate,60033.0,0,1,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,71,198,Partner,1,3,1,"(70, 80]",3,5
Postgraduate,34043.0,1,0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,47,49,Partner,1,3,1,"(40, 50]",2,2
Graduate,57811.0,0,1,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,59,802,Partner,1,3,1,"(50, 60]",9,11
Graduate,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,79,1736,Partner,0,2,0,"(70, 80]",10,4
Graduate,7500.0,1,1,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,47,57,Alone,2,3,1,"(40, 50]",3,3
Postgraduate,157733.0,1,0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,54,59,Partner,1,3,1,"(50, 60]",1,1
Graduate,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,72,2302,Partner,0,2,0,"(70, 80]",13,5
Undergraduate,23148.0,0,0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,40,37,Partner,0,2,0,"(30, 40]",2,3
Graduate,44267.0,1,1,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,55,310,Alone,2,3,1,"(50, 60]",7,4
Graduate,71626.0,0,0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,46,1305,Partner,0,2,0,"(40, 50]",10,8
Graduate,60894.0,0,1,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,59,832,Partner,1,3,1,"(50, 60]",13,8
Graduate,50200.0,1,1,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,49,401,Partner,2,4,1,"(40, 50]",8,5
Postgraduate,81051.0,0,0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,60,1501,Partner,0,2,0,"(50, 60]",10,12
Graduate,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,43,1189,Partner,0,2,0,"(40, 50]",14,13
Graduate,59868.0,0,1,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,53,1194,Partner,1,3,1,"(50, 60]",13,12
Postgraduate,65695.0,0,1,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,65,656,Partner,1,3,1,"(60, 70]",9,10
Postgraduate,64857.0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,69,1540,Alone,0,1,0,"(60, 70]",12,10
Postgraduate,45143.0,0,1,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,60,311,Partner,1,3,1,"(50, 60]",7,5
Undergraduate,74805.0,0,1,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,70,820,Partner,1,3,1,"(60, 70]",11,10
Undergraduate,59060.0,1,0,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,36,274,Partner,1,3,1,"(30, 40]",4,7
Postgraduate,27238.0,1,1,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,63,57,Alone,2,3,1,"(60, 70]",3,3
Graduate,47009.0,0,1,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,60,448,Partner,1,3,1,"(50, 60]",5,8
Undergraduate,46094.0,1,1,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,52,44,Partner,2,4,1,"(50, 60]",1,3
Graduate,40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,53,102,Partner,2,4,1,"(50, 60]",3,3
Graduate,37235.0,1,0,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,41,61,Partner,1,3,1,"(40, 50]",2,2
Postgraduate,81843.0,0,0,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,65,1643,Partner,0,2,0,"(60, 70]",14,12
Postgraduate,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,67,397,Partner,1,3,1,"(60, 70]",7,5
Graduate,77382.0,0,1,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,57,1121,Partner,1,3,1,"(50, 60]",12,12
Graduate,37774.0,2,0,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,48,473,Alone,2,3,1,"(40, 50]",9,3
Undergraduate,18393.0,1,0,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,51,50,Partner,1,3,1,"(50, 60]",3,3
Postgraduate,72828.0,0,1,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,63,1678,Partner,1,3,1,"(60, 70]",9,13
Graduate,24711.0,0,0,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,43,58,Partner,0,2,0,"(40, 50]",3,3
Postgraduate,45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,50,170,Partner,1,3,1,"(40, 50]",4,4
Postgraduate,6560.0,0,0,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,43,373,Alone,0,1,0,"(40, 50]",1,1
Postgraduate,71604.0,0,0,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,80,1196,Partner,0,2,0,"(70, 80]",11,5
Graduate,27244.0,1,0,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,46,101,Partner,1,3,1,"(40, 50]",4,2
Graduate,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,56,316,Partner,2,4,1,"(50, 60]",7,5
Graduate,71434.0,0,1,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,63,1400,Partner,1,3,1,"(60, 70]",11,7
Graduate,90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,77,1424,Alone,0,1,0,"(70, 80]",13,13
Postgraduate,88097.0,1,0,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,47,844,Partner,1,3,1,"(40, 50]",11,8
Graduate,51948.0,0,1,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,50,311,Partner,1,3,1,"(40, 50]",7,4
Graduate,71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,43,1149,Partner,0,2,0,"(40, 50]",10,6
Postgraduate,35876.0,0,0,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,42,129,Partner,0,2,0,"(40, 50]",4,3
Graduate,40049.0,0,1,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,73,32,Alone,1,2,1,"(70, 80]",1,3
Graduate,39660.0,1,0,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,43,299,Alone,1,2,1,"(40, 50]",8,3
Graduate,50127.0,0,1,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,63,320,Partner,1,3,1,"(60, 70]",6,6
Postgraduate,43263.0,0,1,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,48,441,Partner,1,3,1,"(40, 50]",7,6
Postgraduate,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,76,1178,Partner,2,4,1,"(70, 80]",7,10
Graduate,18929.0,0,0,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,35,85,Partner,0,2,0,"(30, 40]",1,4
Undergraduate,24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,43,24,Alone,1,2,1,"(40, 50]",1,2
Graduate,33249.0,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,50,112,Alone,1,2,1,"(40, 50]",3,3
Undergraduate,26887.0,0,1,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,66,30,Partner,1,3,1,"(60, 70]",1,3
Postgraduate,50150.0,0,0,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,42,410,Partner,0,2,0,"(40, 50]",7,7
Graduate,62061.0,0,1,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,49,800,Partner,1,3,1,"(40, 50]",14,7
Postgraduate,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,63,1313,Alone,0,1,0,"(60, 70]",10,9
Postgraduate,76542.0,0,0,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,69,1483,Partner,0,2,0,"(60, 70]",12,10
Graduate,70515.0,0,0,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,32,1258,Alone,0,1,0,"(30, 40]",12,4
Graduate,18227.0,1,0,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,38,28,Partner,1,3,1,"(30, 40]",1,2
Graduate,69139.0,0,1,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,60,227,Partner,1,3,1,"(50, 60]",5,5
Graduate,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,43,1555,Partner,0,2,0,"(40, 50]",12,7
Graduate,69627.0,0,1,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,63,861,Alone,1,2,1,"(60, 70]",10,11
Graduate,38136.0,1,0,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,47,103,Partner,1,3,1,"(40, 50]",4,2
Postgraduate,62159.0,0,0,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,79,634,Alone,0,1,0,"(70, 80]",8,10
Graduate,80695.0,0,0,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,62,1918,Alone,0,1,0,"(60, 70]",13,5
Postgraduate,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,54,131,Alone,2,3,1,"(50, 60]",3,4
Graduate,58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,57,586,Partner,2,4,1,"(50, 60]",10,6
Undergraduate,17256.0,1,0,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,33,62,Partner,1,3,1,"(30, 40]",3,2
Graduate,53034.0,1,1,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,51,447,Alone,2,3,1,"(50, 60]",7,7
Undergraduate,52203.0,0,0,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,75,939,Partner,0,2,0,"(70, 80]",15,11
Undergraduate,59601.0,0,1,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,48,797,Alone,1,2,1,"(40, 50]",4,7
Postgraduate,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,67,1143,Alone,1,2,1,"(60, 70]",9,6
Graduate,47025.0,0,1,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,49,415,Alone,1,2,1,"(40, 50]",9,5
Graduate,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,52,30,Partner,1,3,1,"(50, 60]",1,3
Postgraduate,41335.0,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,57,187,Alone,1,2,1,"(50, 60]",5,4
Graduate,67267.0,0,1,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,67,251,Partner,1,3,1,"(60, 70]",5,5
Graduate,57338.0,0,1,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,50,237,Alone,1,2,1,"(40, 50]",5,5
Undergraduate,50523.0,1,1,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,65,91,Partner,2,4,1,"(60, 70]",2,4
Postgraduate,35791.0,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,60,35,Alone,3,4,1,"(50, 60]",1,3
Postgraduate,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,65,493,Alone,1,2,1,"(60, 70]",9,7
Postgraduate,56242.0,0,1,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,56,971,Partner,1,3,1,"(50, 60]",12,11
Graduate,48904.0,0,1,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,65,371,Alone,1,2,1,"(60, 70]",9,4
Graduate,56243.0,1,2,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,50,396,Alone,3,4,1,"(40, 50]",6,8
Graduate,21355.0,1,0,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,40,68,Partner,1,3,1,"(30, 40]",3,2
Postgraduate,57420.0,0,1,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,54,322,Partner,1,3,1,"(50, 60]",6,6
Postgraduate,52917.53424657534,0,1,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,55,317,Partner,1,3,1,"(50, 60]",6,6
Postgraduate,46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,70,222,Alone,1,2,1,"(60, 70]",6,3
Undergraduate,54342.0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,69,177,Partner,2,4,1,"(60, 70]",4,4
Graduate,52720.37365591398,1,1,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,67,45,Partner,2,4,1,"(60, 70]",1,3
Undergraduate,47633.19,1,1,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,61,21,Alone,2,3,1,"(60, 70]",1,2
Graduate,20895.0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,52,45,Partner,1,3,1,"(50, 60]",2,3
Graduate,92344.0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,77,1899,Partner,0,2,0,"(70, 80]",15,5
Postgraduate,56145.31392931393,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,53,42,Partner,1,3,1,"(50, 60]",1,3
Undergraduate,26907.0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,49,22,Partner,2,4,1,"(40, 50]",1,3
Graduate,44964.0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,45,41,Partner,2,4,1,"(40, 50]",1,3
